"country","eyear","SWD","loser","loser2","divided","prespow1","prespow2","gov_struc","gov_struc2","gender","education","age","econper","gender2","age2"
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-1.18781033255962,2,0,27
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,0.200926947520071,1,0,51
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,-0.493441692519777,1,1,39
"Ireland",2011,1,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",2,1.06888774756988,1,1,66
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",6,-0.8406260125397,3,0,33
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,-0.782761959203046,1,1,34
"Ireland",2011,3,0,"Winner",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",2,1.01102369423323,1,1,65
"Ireland",2011,1,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",2,-0.261985479173161,1,1,43
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",3,-1.36140249256959,3,1,24
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,0.316655054193379,3,0,53
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,0.432383160866686,3,0,55
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-0.782761959203046,1,1,34
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,1.3003439609165,1,0,70
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-0.724897905866393,1,0,35
"Ireland",2011,3,0,"Winner",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,1.18461585424319,2,0,68
"Ireland",2011,3,0,"Winner",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",7,-0.782761959203046,1,1,34
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",6,-1.01421817254966,1,0,30
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,-0.435577639183123,1,1,40
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,-1.24567438589628,1,0,26
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,0.0273347875101088,1,0,48
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,0.837431534223264,1,0,62
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",3,-0.667033852529739,1,1,36
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,1.18461585424319,1,1,68
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,1.06888774756988,1,1,66
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,-0.493441692519777,1,0,39
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,0.143062894183417,1,0,50
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",2,1.3003439609165,1,0,70
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-1.36140249256959,1,1,24
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-0.319849532509815,1,1,42
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,1.06888774756988,1,0,66
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,0.721703427549956,2,0,60
"Ireland",2011,1,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,-1.5928587059162,1,0,20
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,-1.24567438589628,1,1,26
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,-0.261985479173161,1,0,43
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,0.200926947520071,1,0,51
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,-1.18781033255962,2,1,27
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,-0.377713585846469,2,0,41
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-1.65072275925286,2,1,19
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,0.200926947520071,2,0,51
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,1.24247990757984,2,0,69
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",7,-0.377713585846469,2,1,41
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,0.953159640896572,2,0,64
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",7,-0.146257372499853,2,1,45
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,-1.30353843923293,2,1,25
"Ireland",2011,2,0,"Winner",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",7,1.12675180090653,2,1,67
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-0.609169799193085,2,1,37
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-0.0883933191631991,2,1,46
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",6,-0.898490065876354,2,0,32
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",6,-0.377713585846469,2,0,41
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",6,-0.0883933191631991,2,0,46
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",7,-1.01421817254966,2,1,30
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-0.493441692519777,2,0,39
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-0.956354119213008,2,1,31
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",7,0.605975320876648,3,1,58
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,0.0273347875101088,2,0,48
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,1.35820801425315,2,0,71
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,-1.5928587059162,2,0,20
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,1.35820801425315,2,0,71
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,0.200926947520071,2,0,51
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",6,-0.377713585846469,2,0,41
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",7,-0.782761959203046,2,1,34
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,-0.956354119213008,2,1,31
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-1.5928587059162,2,1,20
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",7,-0.956354119213008,2,1,31
"Ireland",2011,2,0,"Winner",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,-0.377713585846469,2,1,41
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-1.36140249256959,2,1,24
"Ireland",2011,3,0,"Winner",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,0.548111267539994,2,0,57
"Ireland",2011,3,0,"Winner",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,-0.551305745856431,2,0,38
"Ireland",2011,2,0,"Winner",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",7,0.0273347875101088,2,1,48
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,0.548111267539994,1,1,57
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-0.782761959203046,1,1,34
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-0.667033852529739,1,0,36
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",2,1.4160720675898,1,0,72
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-0.782761959203046,1,1,34
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-1.65072275925286,1,0,19
"Ireland",2011,1,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,-1.01421817254966,1,0,30
"Ireland",2011,1,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",3,-0.319849532509815,1,1,42
"Ireland",2011,1,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,0.200926947520071,1,0,51
"Ireland",2011,1,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,0.663839374213302,1,1,59
"Ireland",2011,1,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",3,0.316655054193379,1,1,53
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,0.432383160866686,1,0,55
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",6,-0.493441692519777,1,0,39
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-1.70858681258951,2,0,18
"Ireland",2011,1,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",2,1.12675180090653,1,1,67
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,0.837431534223264,1,0,62
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",2,0.721703427549956,1,0,60
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",7,-1.18781033255962,1,1,27
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,0.0273347875101088,1,0,48
"Ireland",2011,1,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",3,0.0851988408467627,1,1,49
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",7,-0.956354119213008,1,1,31
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",2,1.35820801425315,1,1,71
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",6,-1.65072275925286,1,0,19
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-1.18781033255962,1,0,27
"Ireland",2011,1,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,-0.261985479173161,1,0,43
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",2,0.895295587559918,1,0,63
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",3,0.605975320876648,1,1,58
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",2,-0.667033852529739,1,1,36
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-0.377713585846469,1,0,41
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,0.663839374213302,1,1,59
"Ireland",2011,1,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-1.24567438589628,1,0,26
"Ireland",2011,1,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-0.319849532509815,1,1,42
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,2.28403286763961,1,0,87
"Ireland",2011,4,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,-1.01421817254966,1,0,30
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",3,0.895295587559918,3,1,63
"Ireland",2011,4,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,0.0273347875101088,1,0,48
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",3,1.24247990757984,1,1,69
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,0.548111267539994,1,1,57
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",6,-0.377713585846469,1,0,41
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",6,-0.898490065876354,1,0,32
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,0.0273347875101088,1,1,48
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,0.432383160866686,1,1,55
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-1.41926654590624,1,0,23
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,0.143062894183417,1,1,50
"Ireland",2011,1,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-0.898490065876354,1,1,32
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",6,0.605975320876648,1,0,58
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-1.18781033255962,3,1,27
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,0.77956748088661,1,0,61
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",7,-1.24567438589628,1,1,26
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-0.0305292658265452,1,1,47
"Ireland",2011,1,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,0.316655054193379,1,1,53
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",6,1.01102369423323,1,0,65
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",6,-1.07208222588632,1,0,29
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,-0.782761959203046,1,0,34
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,-0.667033852529739,1,0,36
"Ireland",2011,3,0,"Winner",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-1.18781033255962,1,0,27
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",7,1.01102369423323,1,1,65
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,-0.146257372499853,1,1,45
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-0.319849532509815,1,1,42
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",6,-0.261985479173161,1,0,43
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,0.0851988408467627,1,0,49
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,1.01102369423323,1,1,65
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",6,-0.782761959203046,1,0,34
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-1.01421817254966,1,1,30
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,-1.12994627922297,1,0,28
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-0.204121425836507,1,1,44
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,0.258791000856725,1,0,52
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,0.663839374213302,1,1,59
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,-1.30353843923293,1,1,25
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-1.53499465257955,1,0,21
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,-0.724897905866393,1,1,35
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",6,-1.01421817254966,1,0,30
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,0.721703427549956,1,1,60
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,0.953159640896572,1,1,64
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,0.0851988408467627,1,1,49
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,-0.319849532509815,2,1,42
"Ireland",2011,2,0,"Winner",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,1.18461585424319,1,0,68
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",7,-1.24567438589628,2,1,26
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",6,0.143062894183417,2,0,50
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-1.65072275925286,2,0,19
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,1.3003439609165,2,0,70
"Ireland",2011,3,0,"Winner",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,-0.319849532509815,2,0,42
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,0.200926947520071,2,0,51
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",7,0.49024721420334,2,1,56
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-1.5928587059162,2,1,20
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,-0.898490065876354,1,1,32
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",2,0.374519107530032,1,0,54
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",2,1.18461585424319,1,0,68
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",2,1.24247990757984,1,0,69
"Ireland",2011,3,0,"Winner",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-1.36140249256959,2,0,24
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",2,1.12675180090653,1,1,67
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",6,-1.12994627922297,1,0,28
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",6,-0.204121425836507,1,0,44
"Ireland",2011,1,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-1.36140249256959,1,0,24
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,0.200926947520071,1,1,51
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,1.01102369423323,1,0,65
"Ireland",2011,1,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-0.667033852529739,1,1,36
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-1.01421817254966,1,1,30
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-0.377713585846469,1,0,41
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,-0.377713585846469,1,0,41
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,-0.782761959203046,1,0,34
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,0.0273347875101088,1,1,48
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,1.01102369423323,1,1,65
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-1.24567438589628,1,1,26
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-0.956354119213008,1,1,31
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,-0.8406260125397,1,1,33
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,0.258791000856725,1,0,52
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,0.432383160866686,1,0,55
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",2,1.24247990757984,1,1,69
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-0.551305745856431,1,0,38
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,2.052576654293,1,1,83
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",7,-0.319849532509815,1,1,42
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,-0.667033852529739,1,0,36
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",7,-0.204121425836507,1,1,44
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",7,-1.5928587059162,1,0,20
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,-0.0883933191631991,1,1,46
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",4,0.432383160866686,1,1,55
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",6,-0.8406260125397,1,0,33
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,-0.724897905866393,1,0,35
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",2,1.18461585424319,1,1,68
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-0.8406260125397,1,0,33
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,0.548111267539994,1,1,57
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,-0.667033852529739,1,0,36
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-0.146257372499853,1,0,45
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",3,-0.0883933191631991,1,1,46
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-1.18781033255962,1,0,27
"Ireland",2011,2,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",7,-0.493441692519777,1,1,39
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",6,0.258791000856725,1,1,52
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Male",3,1.3003439609165,2,1,70
"Ireland",2011,1,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",3,0.721703427549956,1,0,60
"Ireland",2011,3,1,"Loser",1,0.062304649502039,0.292673259973526,3,"Premier-Presidentialism","Female",4,-0.319849532509815,1,0,42
